,group,day_number,source_file,reference_file,news_srouce,news_event,news_event_date,news_numer_in_day
511,17,24,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\hk\20141008 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day24_Theguardian_hk_67.txt,Theguardian,hk,20141008,67
512,17,24,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\hk\20141008 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day24_NewYorkTimes_hk_44.txt,NewYorkTimes,hk,20141008,44
513,17,27,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\hk\20141011 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day27_NewYorkTimes_hk_45.txt,NewYorkTimes,hk,20141011,45
514,17,31,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\hk\20141015 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day31_Theguardian_hk_68.txt,Theguardian,hk,20141015,68
515,17,31,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\hk\20141015 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day31_NewYorkTimes_hk_46.txt,NewYorkTimes,hk,20141015,46
516,17,32,C:/Users/Yuhsuan/Desktop/MEMDS\CNN\hk\20141016 100100.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day32_CNN_hk_18.txt,CNN,hk,20141016,18
517,17,34,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140320 000005.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day34_Theguardian_crimea_217.txt,Theguardian,crimea,20140320,217
518,17,34,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140320 000004.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day34_Theguardian_crimea_216.txt,Theguardian,crimea,20140320,216
519,17,34,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140320 000003.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day34_Theguardian_crimea_215.txt,Theguardian,crimea,20140320,215
520,17,34,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140320 000002.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day34_Theguardian_crimea_214.txt,Theguardian,crimea,20140320,214
521,17,34,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140320 000001.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day34_Theguardian_crimea_213.txt,Theguardian,crimea,20140320,213
522,17,34,C:/Users/Yuhsuan/Desktop/MEMDS\Theguardian\crimea\20140320 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day34_Theguardian_crimea_212.txt,Theguardian,crimea,20140320,212
523,17,34,C:/Users/Yuhsuan/Desktop/MEMDS\NewYorkTimes\crimea\20140320 000000.txt,/Users/yuhsuan/Desktop/MEMDS/arrange_day_0/day34_NewYorkTimes_crimea_147.txt,NewYorkTimes,crimea,20140320,147
