ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1+StopWordRemoval,TASK301,GROUP3TH31.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK1328,GROUP16TH43.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK782,GROUP10TH12.TXT,0.12632,0.18045,0.14861,1
ROUGE-1+StopWordRemoval,TASK1329,GROUP16TH44.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK783,GROUP10TH13.TXT,0.12632,0.18045,0.14861,1
ROUGE-1+StopWordRemoval,TASK780,GROUP10TH10.TXT,0.12632,0.18045,0.14861,1
ROUGE-1+StopWordRemoval,TASK1323,GROUP16TH38.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK781,GROUP10TH11.TXT,0.12632,0.18045,0.14861,1
ROUGE-1+StopWordRemoval,TASK1324,GROUP16TH39.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1325,GROUP16TH40.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1326,GROUP16TH41.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1320,GROUP16TH35.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1321,GROUP16TH36.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK1322,GROUP16TH37.TXT,0.00000,0.00000,0.00000,1
ROUGE-1+StopWordRemoval,TASK319,GROUP3TH49.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK317,GROUP3TH47.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK318,GROUP3TH48.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK799,GROUP10TH29.TXT,0.04211,0.25806,0.07240,1
ROUGE-1+StopWordRemoval,TASK315,GROUP3TH45.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK316,GROUP3TH46.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK313,GROUP3TH43.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK797,GROUP10TH27.TXT,0.04211,0.25806,0.07240,1
ROUGE-1+StopWordRemoval,TASK798,GROUP10TH28.TXT,0.04211,0.25806,0.07240,1
ROUGE-1+StopWordRemoval,TASK314,GROUP3TH44.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK795,GROUP10TH25.TXT,0.05263,0.27778,0.08850,1
ROUGE-1+StopWordRemoval,TASK1316,GROUP16TH31.TXT,0.04615,0.18750,0.07407,1
ROUGE-1+StopWordRemoval,TASK311,GROUP3TH41.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK1317,GROUP16TH32.TXT,0.04615,0.18750,0.07407,1
ROUGE-1+StopWordRemoval,TASK796,GROUP10TH26.TXT,0.04737,0.27273,0.08072,1
ROUGE-1+StopWordRemoval,TASK312,GROUP3TH42.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK1318,GROUP16TH33.TXT,0.03077,0.33333,0.05634,1
ROUGE-1+StopWordRemoval,TASK793,GROUP10TH23.TXT,0.09474,0.29032,0.14286,1
ROUGE-1+StopWordRemoval,TASK1319,GROUP16TH34.TXT,0.07692,0.35714,0.12658,1
ROUGE-1+StopWordRemoval,TASK794,GROUP10TH24.TXT,0.08947,0.30357,0.13821,1
ROUGE-1+StopWordRemoval,TASK310,GROUP3TH40.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK791,GROUP10TH21.TXT,0.01579,0.06818,0.02564,1
ROUGE-1+StopWordRemoval,TASK1312,GROUP16TH27.TXT,0.04615,0.14634,0.07018,1
ROUGE-1+StopWordRemoval,TASK1313,GROUP16TH28.TXT,0.04615,0.14634,0.07018,1
ROUGE-1+StopWordRemoval,TASK792,GROUP10TH22.TXT,0.01579,0.06818,0.02564,1
ROUGE-1+StopWordRemoval,TASK1314,GROUP16TH29.TXT,0.04615,0.18750,0.07407,1
ROUGE-1+StopWordRemoval,TASK1315,GROUP16TH30.TXT,0.04615,0.18750,0.07407,1
ROUGE-1+StopWordRemoval,TASK790,GROUP10TH20.TXT,0.01579,0.06818,0.02564,1
ROUGE-1+StopWordRemoval,TASK1310,GROUP16TH25.TXT,0.04615,0.14634,0.07018,1
ROUGE-1+StopWordRemoval,TASK1311,GROUP16TH26.TXT,0.04615,0.14634,0.07018,1
ROUGE-1+StopWordRemoval,TASK768,GROUP9TH97.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK769,GROUP9TH98.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK1309,GROUP16TH24.TXT,0.05385,0.12069,0.07447,1
ROUGE-1+StopWordRemoval,TASK766,GROUP9TH95.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK767,GROUP9TH96.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK764,GROUP9TH93.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK765,GROUP9TH94.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK762,GROUP9TH91.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK1305,GROUP16TH20.TXT,0.05385,0.12069,0.07447,1
ROUGE-1+StopWordRemoval,TASK1306,GROUP16TH21.TXT,0.05385,0.12069,0.07447,1
ROUGE-1+StopWordRemoval,TASK763,GROUP9TH92.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK1307,GROUP16TH22.TXT,0.05385,0.12069,0.07447,1
ROUGE-1+StopWordRemoval,TASK760,GROUP9TH89.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK1308,GROUP16TH23.TXT,0.05385,0.12069,0.07447,1
ROUGE-1+StopWordRemoval,TASK761,GROUP9TH90.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK1301,GROUP16TH16.TXT,0.05385,0.12069,0.07447,1
ROUGE-1+StopWordRemoval,TASK1302,GROUP16TH17.TXT,0.05385,0.12069,0.07447,1
ROUGE-1+StopWordRemoval,TASK1303,GROUP16TH18.TXT,0.05385,0.12069,0.07447,1
ROUGE-1+StopWordRemoval,TASK1304,GROUP16TH19.TXT,0.05385,0.12069,0.07447,1
ROUGE-1+StopWordRemoval,TASK1300,GROUP16TH15.TXT,0.10769,0.16279,0.12963,1
ROUGE-1+StopWordRemoval,TASK779,GROUP10TH9.TXT,0.12632,0.18045,0.14861,1
ROUGE-1+StopWordRemoval,TASK777,GROUP10TH7.TXT,0.30526,0.10122,0.15203,1
ROUGE-1+StopWordRemoval,TASK778,GROUP10TH8.TXT,0.14211,0.16265,0.15169,1
ROUGE-1+StopWordRemoval,TASK775,GROUP10TH5.TXT,0.34211,0.09028,0.14286,1
ROUGE-1+StopWordRemoval,TASK776,GROUP10TH6.TXT,0.37368,0.09318,0.14916,1
ROUGE-1+StopWordRemoval,TASK773,GROUP10TH3.TXT,0.43684,0.06803,0.11773,1
ROUGE-1+StopWordRemoval,TASK774,GROUP10TH4.TXT,0.41053,0.08142,0.13589,1
ROUGE-1+StopWordRemoval,TASK771,GROUP10TH1.TXT,0.46316,0.05714,0.10173,1
ROUGE-1+StopWordRemoval,TASK772,GROUP10TH2.TXT,0.46842,0.06185,0.10927,1
ROUGE-1+StopWordRemoval,TASK770,GROUP9TH99.TXT,0.00233,0.01538,0.00404,1
ROUGE-1+StopWordRemoval,TASK348,GROUP3TH78.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK349,GROUP3TH79.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK346,GROUP3TH76.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK347,GROUP3TH77.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK344,GROUP3TH74.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK345,GROUP3TH75.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK342,GROUP3TH72.TXT,0.01163,0.15789,0.02166,1
ROUGE-1+StopWordRemoval,TASK343,GROUP3TH73.TXT,0.01163,0.15789,0.02166,1
